CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,LoanEligibility,CustomerSegment,Age_Transformed
15811127,Volkov,521,France,Male,35,6,96423.84,1,Yes,No,10488.44,No,No,4,PLATINUM,280,Not Eligible,Gold,5.92
15604482,Chiemezie,850,Spain,Male,30,2,141040.01,1,Yes,Yes,5978.2,No,No,2,DIAMOND,615,Eligible,Premium,5.48
15622911,Jude,759,France,Male,42,4,105420.18,1,No,Yes,121409.06,No,No,3,GOLD,435,Not Eligible,Premium,6.48
15600974,He,516,Spain,Male,50,5,0.0,1,No,Yes,146145.93,Yes,Yes,5,GOLD,509,Not Eligible,Basic,7.07
15727868,Onuora,711,France,Female,38,2,129022.06,2,Yes,Yes,14374.86,Yes,Yes,4,DIAMOND,321,Not Eligible,Premium,6.16
15627801,Ginikanwa,512,Spain,Male,33,3,176666.62,1,Yes,No,94670.77,No,No,1,PLATINUM,726,Not Eligible,Premium,5.74
15773039,Ku,550,France,Male,37,3,0.0,1,Yes,Yes,179670.31,No,No,3,GOLD,516,Not Eligible,Basic,6.08
15755262,McDonald,608,Spain,Female,41,3,89763.84,1,No,No,199304.74,Yes,Yes,3,PLATINUM,639,Not Eligible,Gold,6.4
15679531,Collins,618,France,Male,34,5,134954.53,1,Yes,Yes,151954.39,No,No,2,SILVER,512,Not Eligible,Premium,5.83
15684181,Hackett,643,France,Male,45,5,0.0,1,Yes,No,142513.5,Yes,Yes,3,GOLD,730,Not Eligible,Basic,6.71
15612087,Dike,671,France,Male,45,2,106376.85,1,No,Yes,158264.62,No,No,3,DIAMOND,244,Not Eligible,Premium,6.71
15752047,Trevisano,689,Germany,Male,33,2,161814.64,2,Yes,No,169381.9,No,No,3,PLATINUM,292,Not Eligible,Premium,5.74
15624592,Tan,603,France,Male,31,8,0.0,2,Yes,Yes,169915.02,No,No,3,GOLD,245,Not Eligible,Basic,5.57
15573152,Glassman,620,France,Female,41,9,0.0,2,No,No,88852.47,No,No,3,DIAMOND,848,Not Eligible,Basic,6.4
15594917,Miller,676,France,Female,34,1,63095.01,1,Yes,Yes,40645.81,No,No,3,SILVER,974,Not Eligible,Gold,5.83
15785542,Kornilova,572,Germany,Male,26,4,118287.01,2,No,No,60427.3,No,No,4,DIAMOND,958,Not Eligible,Premium,5.1
15723488,Watson,668,Germany,Male,47,7,106854.21,1,No,Yes,157959.02,Yes,Yes,3,GOLD,629,Not Eligible,Premium,6.86
15680920,Marchesi,695,France,Male,46,7,49512.55,1,Yes,No,133007.34,No,No,3,DIAMOND,310,Not Eligible,Basic,6.78
15786308,Millar,730,Spain,Female,33,9,0.0,2,No,No,176576.62,No,No,1,SILVER,621,Not Eligible,Basic,5.74
15659366,Shih,807,France,Male,43,1,105799.32,2,Yes,No,34888.04,Yes,Yes,4,DIAMOND,924,Not Eligible,Premium,6.56
15774854,Fuller,592,France,Male,54,8,0.0,1,Yes,Yes,28737.71,Yes,Yes,2,PLATINUM,359,Not Eligible,Basic,7.35
15725311,Hay,726,France,Female,31,9,114722.05,2,Yes,Yes,98178.57,No,No,5,SILVER,811,Not Eligible,Premium,5.57
15787155,Yang,514,Spain,Male,30,7,0.0,1,No,Yes,125010.24,No,No,4,DIAMOND,583,Not Eligible,Basic,5.48
15727829,McIntyre,567,France,Male,42,2,0.0,2,Yes,Yes,167984.61,No,No,5,SILVER,959,Not Eligible,Basic,6.48
15733247,Stevenson,850,France,Male,33,10,0.0,1,Yes,No,4861.72,Yes,Yes,1,SILVER,359,Eligible,Basic,5.74
15568748,Poole,671,Germany,Male,45,6,99564.22,1,Yes,Yes,108872.45,Yes,Yes,3,PLATINUM,901,Not Eligible,Gold,6.71
15699029,Bagley,670,France,Male,37,4,170557.91,2,Yes,No,198252.88,No,No,5,GOLD,729,Not Eligible,Premium,6.08
15774393,Chien,694,France,Female,30,9,0.0,2,Yes,Yes,26960.31,No,No,5,DIAMOND,829,Not Eligible,Basic,5.48
15676895,Cattaneo,547,Germany,Female,39,6,74596.15,3,Yes,Yes,85746.52,Yes,Yes,4,SILVER,790,Not Eligible,Gold,6.24
15637753,OSullivan,751,Germany,Male,50,2,96888.39,1,Yes,No,77206.25,Yes,Yes,2,DIAMOND,756,Not Eligible,Gold,7.07
15605461,Lucas,594,Germany,Female,29,3,130830.22,1,Yes,No,61048.53,No,No,4,GOLD,873,Not Eligible,Premium,5.39
15808473,Ringrose,673,France,Male,72,1,0.0,2,No,Yes,111981.19,No,No,3,SILVER,865,Not Eligible,Basic,8.49
15627000,Freeman,610,France,Male,40,0,0.0,2,Yes,No,62232.6,No,No,5,GOLD,690,Not Eligible,Basic,6.32
15787174,Sergeyev,512,France,Female,37,1,0.0,2,No,Yes,156105.03,No,No,4,PLATINUM,722,Not Eligible,Basic,6.08
15723886,Fiore,767,Germany,Male,20,3,119714.25,2,No,Yes,150135.38,No,No,4,DIAMOND,535,Not Eligible,Premium,4.47
15704769,Smith,585,France,Female,67,5,113978.97,2,No,Yes,93146.11,No,No,5,SILVER,580,Not Eligible,Premium,8.19
15772896,Dumetochukwu,763,Germany,Male,42,6,100160.75,1,Yes,No,33462.94,Yes,Yes,3,GOLD,709,Not Eligible,Premium,6.48
15711540,Pacheco,712,France,Female,29,2,0.0,1,Yes,Yes,144375.0,No,No,4,GOLD,930,Not Eligible,Basic,5.39
15764866,Synnot,539,Germany,Female,43,3,116220.5,3,Yes,No,55803.96,Yes,Yes,4,DIAMOND,264,Not Eligible,Premium,6.56
15794056,Johnston,668,France,Female,46,2,0.0,3,Yes,No,89048.46,Yes,Yes,1,DIAMOND,943,Not Eligible,Basic,6.78
15795149,Stevens,703,France,Male,28,2,81173.83,2,No,Yes,162812.16,No,No,2,PLATINUM,388,Not Eligible,Gold,5.29
15812009,Grant,662,Spain,Male,38,4,0.0,2,Yes,No,136259.65,No,No,5,GOLD,248,Not Eligible,Basic,6.16
15651001,Tsao,725,Germany,Female,39,5,116803.8,1,Yes,No,124052.97,No,No,2,GOLD,763,Not Eligible,Premium,6.24
15813844,Barnes,703,France,Male,37,8,105961.68,2,No,Yes,74158.8,No,No,1,DIAMOND,619,Not Eligible,Premium,6.08
15596175,McIntosh,659,Germany,Male,67,6,117411.6,1,Yes,Yes,45071.09,Yes,Yes,2,SILVER,815,Not Eligible,Premium,8.19
15576269,Madison,523,Spain,Male,34,7,0.0,2,Yes,No,62030.06,No,No,4,DIAMOND,566,Not Eligible,Basic,5.83
15797219,Ifesinachi,635,France,Female,40,10,123497.58,1,Yes,No,131953.23,Yes,Yes,5,GOLD,774,Not Eligible,Premium,6.32
15685500,Glazkov,772,Germany,Male,26,7,152400.51,2,Yes,No,79414.0,No,No,1,PLATINUM,695,Not Eligible,Premium,5.1
15599792,Dimauro,545,France,Female,26,1,0.0,2,Yes,Yes,199638.56,No,No,5,PLATINUM,902,Not Eligible,Basic,5.1
15657566,Wieck,634,Germany,Male,24,8,103097.85,1,Yes,Yes,157577.29,No,No,2,GOLD,532,Not Eligible,Premium,4.9
15772423,Liao,739,Germany,Male,54,8,126418.14,1,Yes,No,134420.75,Yes,Yes,2,DIAMOND,718,Not Eligible,Premium,7.35
15628112,Hughes,771,Germany,Female,36,5,77846.9,1,No,No,99805.99,No,No,5,PLATINUM,895,Not Eligible,Gold,6.0
15753754,Morrison,587,Spain,Female,34,1,0.0,2,Yes,Yes,97932.68,No,No,4,DIAMOND,749,Not Eligible,Basic,5.83
15793726,Matveyeva,681,France,Female,79,0,0.0,2,No,Yes,170968.99,No,No,5,DIAMOND,333,Not Eligible,Basic,8.89
15694717,Ku,544,Germany,Male,37,2,79731.91,1,Yes,Yes,57558.95,No,No,4,DIAMOND,866,Not Eligible,Gold,6.08
15665834,Cheatham,696,Spain,Male,28,8,0.0,1,No,No,176713.47,No,No,3,SILVER,671,Not Eligible,Basic,5.29
15765297,Yao,766,Spain,Male,41,0,0.0,2,No,Yes,34283.23,No,No,4,GOLD,670,Not Eligible,Basic,6.4
15636684,Kirkland,727,France,Male,34,10,0.0,2,Yes,Yes,198637.34,No,No,4,GOLD,768,Not Eligible,Basic,5.83
15592979,Rose,671,Germany,Female,34,6,37266.67,2,No,No,156917.12,No,No,3,SILVER,565,Not Eligible,Basic,5.83
15750803,Jess,693,France,Female,30,6,127992.25,1,Yes,Yes,50457.2,No,No,1,SILVER,483,Not Eligible,Premium,5.48
15607178,Welch,850,Germany,Male,38,3,54901.01,1,Yes,Yes,140075.55,No,No,2,GOLD,926,Eligible,Gold,6.16
15713853,Ifeajuna,732,Germany,Male,42,9,108748.08,2,Yes,Yes,65323.11,No,No,1,DIAMOND,932,Not Eligible,Premium,6.48
15673481,Morton,726,Spain,Female,48,6,99906.19,1,Yes,No,64323.24,No,No,4,DIAMOND,901,Not Eligible,Gold,6.93
15686776,Rossi,557,France,Female,32,6,184686.41,2,Yes,No,14956.44,No,No,3,GOLD,299,Not Eligible,Premium,5.66
15673693,Reppert,682,France,Female,26,0,110654.02,1,No,Yes,111879.21,No,No,2,PLATINUM,899,Not Eligible,Premium,5.1
15700696,Kang,738,Spain,Male,31,9,79019.8,1,Yes,Yes,18606.23,No,No,4,PLATINUM,467,Not Eligible,Gold,5.57
15813163,Chiu,531,Spain,Female,36,9,99240.51,1,Yes,No,123137.01,No,No,1,PLATINUM,717,Not Eligible,Gold,6.0
15653857,Wallis,498,France,Male,34,2,0.0,2,Yes,Yes,148528.24,No,No,1,DIAMOND,549,Not Eligible,Basic,5.83
15777076,Clark,651,France,Male,36,7,0.0,2,Yes,No,13898.31,No,No,1,GOLD,545,Not Eligible,Basic,6.0
15717398,Fielding,549,Spain,Female,39,7,0.0,1,No,No,81259.25,Yes,Yes,2,GOLD,716,Not Eligible,Basic,6.24
15799217,Zetticci,791,Germany,Female,35,7,52436.2,1,Yes,No,161051.75,No,No,2,SILVER,650,Not Eligible,Gold,5.92
15787071,Dulhunty,650,Spain,Male,41,9,0.0,2,No,Yes,191599.67,No,No,4,PLATINUM,693,Not Eligible,Basic,6.4
15619955,Bevington,733,Germany,Male,34,3,100337.96,3,Yes,No,48559.19,Yes,Yes,4,PLATINUM,759,Not Eligible,Premium,5.83
15796505,Boyle,811,Germany,Female,34,1,149297.19,2,Yes,Yes,186339.74,No,No,2,GOLD,946,Not Eligible,Premium,5.83
15725166,Newton,707,France,Male,30,8,0.0,2,Yes,No,33159.37,No,No,5,GOLD,402,Not Eligible,Basic,5.48
15800116,Bowman,712,Germany,Male,28,4,145605.44,1,No,Yes,93883.53,No,No,3,PLATINUM,465,Not Eligible,Premium,5.29
15758685,Dubinina,706,Spain,Female,37,7,0.0,2,Yes,Yes,110899.3,No,No,1,GOLD,799,Not Eligible,Basic,6.08
15694456,Toscani,756,France,Male,62,3,0.0,1,Yes,Yes,11199.04,Yes,Yes,3,SILVER,600,Not Eligible,Basic,7.87
15767339,Chiazagomekpere,777,France,Female,53,10,0.0,2,Yes,No,189992.97,No,No,2,PLATINUM,306,Not Eligible,Basic,7.28
15683562,Allen,646,France,Male,35,6,84026.86,1,No,Yes,164255.69,No,No,3,SILVER,635,Not Eligible,Gold,5.92
15782210,Kung,714,France,Male,46,1,0.0,1,Yes,No,152167.79,Yes,Yes,2,PLATINUM,747,Not Eligible,Basic,6.78
15668893,Wilsmore,782,France,Male,39,8,0.0,2,Yes,Yes,33949.67,No,No,3,PLATINUM,424,Not Eligible,Basic,6.24
15669169,Hargreaves,775,Spain,Male,29,10,0.0,2,Yes,Yes,68143.93,No,No,2,DIAMOND,913,Not Eligible,Basic,5.39
15643024,Huang,479,Germany,Male,35,4,138718.92,1,Yes,Yes,47251.79,Yes,Yes,1,GOLD,751,Not Eligible,Premium,5.92
15699389,Chien,807,France,Male,42,7,118274.71,1,Yes,Yes,25885.72,No,No,3,DIAMOND,899,Not Eligible,Premium,6.48
15708608,Wallwork,799,France,Female,22,8,174185.98,2,No,Yes,192633.85,No,No,3,PLATINUM,219,Not Eligible,Premium,4.69
15626144,Chu,675,France,Male,40,7,113208.86,2,Yes,No,34577.36,No,No,3,SILVER,587,Not Eligible,Premium,6.32
15573112,Kang,602,Spain,Male,29,5,103907.28,1,Yes,No,161229.84,No,No,2,SILVER,861,Not Eligible,Premium,5.39
15790678,Davidson,475,France,Female,32,8,119023.28,1,Yes,No,100816.29,No,No,1,PLATINUM,278,Not Eligible,Premium,5.66
15727556,ODonnell,744,Spain,Female,26,5,166297.89,1,Yes,Yes,181694.44,No,No,1,PLATINUM,526,Not Eligible,Premium,5.1
15697307,Nnachetam,588,Spain,Male,34,10,0.0,2,Yes,No,79078.91,No,No,2,PLATINUM,632,Not Eligible,Basic,5.83
15652266,Chidiebele,703,Germany,Male,42,9,63227.0,1,No,Yes,137316.32,No,No,3,SILVER,301,Not Eligible,Gold,6.48
15607098,Ahmed,747,Spain,Female,41,5,94521.17,2,Yes,No,194926.86,No,No,1,DIAMOND,806,Not Eligible,Gold,6.4
15655774,Booth,583,France,Male,27,7,0.0,2,Yes,No,51285.49,No,No,1,PLATINUM,250,Not Eligible,Basic,5.2
15590241,Chuang,750,Spain,Female,34,9,112822.26,1,No,No,150401.53,Yes,Yes,2,PLATINUM,563,Not Eligible,Premium,5.83
15785819,Shao,681,France,Male,38,3,0.0,2,Yes,Yes,112491.96,No,No,1,DIAMOND,861,Not Eligible,Basic,6.16
15723654,Tsao,773,France,Male,25,2,135903.33,1,Yes,No,73656.38,No,No,4,PLATINUM,790,Not Eligible,Premium,5.0
15774510,Tien,714,France,Female,31,4,125169.26,1,Yes,Yes,106636.89,No,No,3,PLATINUM,669,Not Eligible,Premium,5.57
15684173,Chang,687,Spain,Female,44,7,0.0,3,Yes,No,155853.52,Yes,Yes,2,SILVER,336,Not Eligible,Basic,6.63
15650068,Johnson,511,France,Male,58,0,149117.31,1,Yes,Yes,162599.51,No,No,1,GOLD,517,Not Eligible,Premium,7.62
15811490,French,627,France,Male,33,5,0.0,2,Yes,Yes,103737.82,No,No,4,PLATINUM,499,Not Eligible,Basic,5.74
15803976,Efremov,694,France,Female,31,10,0.0,2,Yes,No,160990.27,No,No,3,SILVER,673,Not Eligible,Basic,5.57
15682541,Hartley,616,Spain,Female,36,6,132311.71,1,No,No,15462.84,No,No,2,SILVER,268,Not Eligible,Premium,6.0
15695699,Calabrese,687,France,Male,35,8,0.0,2,Yes,No,10334.05,No,No,5,PLATINUM,809,Not Eligible,Basic,5.92
15624188,Chiu,712,France,Female,33,6,0.0,2,Yes,Yes,190686.16,No,No,5,GOLD,460,Not Eligible,Basic,5.74
15812191,Brennan,553,France,Male,33,4,118082.89,1,No,No,94440.45,No,No,4,SILVER,221,Not Eligible,Premium,5.74
15636673,Onwuatuegwu,667,France,Male,31,1,119266.69,1,Yes,Yes,28257.63,No,No,2,SILVER,730,Not Eligible,Premium,5.57
15594898,Hewitt,731,France,Male,43,2,0.0,1,Yes,Yes,170034.95,Yes,Yes,2,DIAMOND,777,Not Eligible,Basic,6.56
15660211,Shih,629,Germany,Male,35,7,156847.29,2,Yes,No,31824.29,No,No,4,SILVER,837,Not Eligible,Premium,5.92
15773972,Balashov,614,France,Male,50,4,137104.47,1,Yes,No,127166.49,Yes,Yes,1,DIAMOND,958,Not Eligible,Premium,7.07
15746726,Doyle,438,Germany,Male,31,8,78398.69,1,Yes,No,44937.01,No,No,4,PLATINUM,809,Not Eligible,Gold,5.57
15712287,Pokrovskii,652,France,Female,80,4,0.0,2,Yes,Yes,188603.07,No,No,1,GOLD,662,Not Eligible,Basic,8.94
15702919,Collins,729,Germany,Male,30,6,63669.42,1,Yes,No,145111.37,No,No,2,GOLD,484,Not Eligible,Gold,5.48
15674398,Russo,642,France,Male,38,3,0.0,2,No,No,171463.83,No,No,2,GOLD,737,Not Eligible,Basic,6.16
15797960,Skinner,806,Germany,Female,59,0,135296.33,1,Yes,No,182822.5,No,No,1,SILVER,486,Not Eligible,Premium,7.68
15631868,Robertson,744,Spain,Male,36,2,153804.44,1,Yes,Yes,87213.33,No,No,3,SILVER,252,Not Eligible,Premium,6.0
15581539,Atkinson,474,Spain,Male,37,3,0.0,2,No,No,57175.32,No,No,4,SILVER,275,Not Eligible,Basic,6.08
15662736,Doyle,559,France,Male,49,2,147069.78,1,Yes,No,120540.83,Yes,Yes,1,DIAMOND,245,Not Eligible,Premium,7.0
15666252,Ritchie,706,Spain,Male,42,9,0.0,2,Yes,Yes,28714.34,No,No,4,PLATINUM,361,Not Eligible,Basic,6.48
15677512,McEncroe,628,Spain,Female,22,3,0.0,1,Yes,No,85426.28,No,No,4,DIAMOND,483,Not Eligible,Basic,4.69
15626114,Pearson,429,France,Male,24,4,95741.75,1,Yes,No,46170.75,No,No,2,GOLD,352,Not Eligible,Gold,4.9
15810834,Gordon,525,Spain,Female,57,2,145965.33,1,Yes,Yes,64448.36,No,No,5,PLATINUM,337,Not Eligible,Premium,7.55
15678910,Tsai,680,France,Female,30,8,141441.75,1,Yes,Yes,16278.97,No,No,1,SILVER,597,Not Eligible,Premium,5.48
15694408,Lung,749,France,Male,40,1,139290.41,1,Yes,No,182855.42,Yes,Yes,1,SILVER,381,Not Eligible,Premium,6.32
15585215,Yuan,763,France,Female,31,4,0.0,2,No,No,50404.72,No,No,3,PLATINUM,668,Not Eligible,Basic,5.57
15682757,Pardey,734,France,Male,30,3,0.0,2,Yes,No,107640.25,No,No,4,DIAMOND,245,Not Eligible,Basic,5.48
15736601,Tai,716,France,Male,35,4,144428.87,1,Yes,No,134132.65,No,No,2,PLATINUM,495,Not Eligible,Premium,5.92
15601848,Scott,594,France,Male,35,2,0.0,2,Yes,No,103480.69,No,No,4,DIAMOND,378,Not Eligible,Basic,5.92
15736008,Hunter,644,France,Female,46,9,95441.27,1,Yes,No,108761.05,Yes,Yes,1,SILVER,568,Not Eligible,Gold,6.78
15669064,Mazzanti,671,Germany,Male,35,1,144848.74,1,Yes,Yes,179012.3,No,No,5,PLATINUM,731,Not Eligible,Premium,5.92
15624528,L,664,Germany,Male,26,7,116244.14,2,Yes,Yes,95145.14,No,No,2,GOLD,837,Not Eligible,Premium,5.1
15598493,Beach,656,France,Male,50,7,0.0,2,No,Yes,72143.44,No,No,1,GOLD,829,Not Eligible,Basic,7.07
15601274,Hsieh,667,Spain,Female,40,1,146502.07,1,Yes,No,19162.89,No,No,3,DIAMOND,230,Not Eligible,Premium,6.32
15702669,Faulkner,663,Germany,Male,44,2,117028.6,2,No,Yes,144680.18,No,No,4,DIAMOND,919,Not Eligible,Premium,6.63
15728669,Knowles,584,Germany,Female,30,8,112013.81,1,Yes,No,177772.03,Yes,Yes,4,PLATINUM,641,Not Eligible,Premium,5.48
15742668,Day,626,Spain,Female,37,6,108269.37,1,Yes,No,5597.94,No,No,2,DIAMOND,457,Not Eligible,Premium,6.08
15697441,Hsueh,485,France,Male,29,7,182123.79,1,Yes,No,116828.51,Yes,Yes,4,GOLD,583,Not Eligible,Premium,5.39
15740476,Tsao,659,Germany,Female,32,3,150923.74,2,No,Yes,174652.51,No,No,2,PLATINUM,849,Not Eligible,Premium,5.66
15648064,Kennedy,649,France,Male,33,2,0.0,2,Yes,No,2010.98,No,No,3,DIAMOND,720,Not Eligible,Basic,5.74
15636624,Nwabugwu,805,Spain,Female,39,5,165272.13,1,Yes,No,14109.85,Yes,Yes,3,SILVER,317,Not Eligible,Premium,6.24
15807923,Young,716,Germany,Female,39,10,115301.31,1,Yes,No,43527.4,Yes,Yes,5,DIAMOND,465,Not Eligible,Premium,6.24
15745844,Kerr,642,Germany,Female,40,6,129502.49,2,No,Yes,86099.23,Yes,Yes,4,GOLD,269,Not Eligible,Premium,6.32
15786170,Tien,659,France,Male,31,4,118342.26,1,No,No,161574.19,No,No,3,SILVER,391,Not Eligible,Premium,5.57
15681081,Marrero,545,Spain,Female,47,5,0.0,2,Yes,Yes,38970.14,No,No,4,PLATINUM,373,Not Eligible,Basic,6.86
15684484,White,543,France,Male,22,8,0.0,2,No,No,127587.22,No,No,3,PLATINUM,251,Not Eligible,Basic,4.69
15785869,Pisano,718,France,Female,25,7,0.0,2,Yes,No,30380.12,No,No,2,PLATINUM,237,Not Eligible,Basic,5.0
15763859,Brown,840,France,Female,43,7,0.0,2,Yes,No,90908.95,No,No,2,SILVER,645,Not Eligible,Basic,6.56
15658935,Freeman,630,Germany,Female,34,9,106937.05,2,Yes,No,138275.01,No,No,3,SILVER,624,Not Eligible,Premium,5.83
15747358,Russell,643,Germany,Male,59,3,170331.37,1,Yes,Yes,32171.79,No,No,5,PLATINUM,838,Not Eligible,Premium,7.68
15735203,Seleznyov,654,Germany,Female,32,1,114510.85,1,Yes,Yes,126143.23,No,No,4,GOLD,224,Not Eligible,Premium,5.66
15576256,Yusupova,582,France,Male,39,5,0.0,2,Yes,Yes,129892.93,No,No,4,DIAMOND,343,Not Eligible,Basic,6.24
15659420,Foley,659,Spain,Male,32,3,107594.11,2,Yes,Yes,102416.84,No,No,3,DIAMOND,683,Not Eligible,Premium,5.66
15593365,Shih,762,Spain,Male,39,2,81273.13,1,Yes,Yes,18719.67,No,No,5,GOLD,929,Not Eligible,Gold,6.24
15777352,Ikedinachukwu,568,Spain,Female,32,7,169399.6,1,Yes,No,61936.22,No,No,4,PLATINUM,234,Not Eligible,Premium,5.66
15812007,Power,670,Spain,Male,25,6,0.0,2,Yes,Yes,78358.94,No,No,3,DIAMOND,723,Not Eligible,Basic,5.0
15625461,Amos,613,France,Female,45,1,187841.99,2,Yes,Yes,147224.27,No,No,1,PLATINUM,482,Not Eligible,Premium,6.71
15739438,Reed,539,France,Male,30,0,0.0,2,Yes,No,160979.66,No,No,4,DIAMOND,231,Not Eligible,Basic,5.48
15611759,Simmons,850,Spain,Female,57,8,126776.3,2,Yes,Yes,132298.49,No,No,3,GOLD,244,Eligible,Premium,7.55
15661629,Ricci,522,Spain,Male,34,9,126436.29,1,Yes,No,174248.52,Yes,Yes,3,GOLD,973,Not Eligible,Premium,5.83
15633950,Yen,737,France,Male,41,1,101960.74,1,Yes,Yes,123547.28,No,No,5,SILVER,463,Not Eligible,Premium,6.4
15592386,Campbell,520,France,Male,58,3,0.0,2,No,Yes,32790.02,No,No,5,DIAMOND,253,Not Eligible,Basic,7.62
15803716,West,706,Spain,Male,28,3,0.0,2,No,Yes,181543.67,No,No,3,SILVER,241,Not Eligible,Basic,5.29
15696674,Robinson,643,Germany,Female,45,2,150842.93,1,No,Yes,2319.96,Yes,Yes,5,PLATINUM,537,Not Eligible,Premium,6.71
15706365,Bianchi,648,France,Female,50,9,102535.57,1,Yes,Yes,189543.19,No,No,5,DIAMOND,332,Not Eligible,Premium,7.07
15745088,Chen,443,Germany,Female,29,9,99027.61,2,Yes,No,10940.4,No,No,5,PLATINUM,390,Not Eligible,Gold,5.39
15676715,Madukaego,640,France,Male,68,9,0.0,2,Yes,Yes,199493.38,No,No,4,PLATINUM,763,Not Eligible,Basic,8.25
15613085,Ibrahimova,628,Spain,Female,33,3,0.0,1,Yes,Yes,188193.25,No,No,4,GOLD,240,Not Eligible,Basic,5.74
15633537,Nolan,540,Germany,Female,42,9,87271.41,2,Yes,No,172572.64,No,No,1,PLATINUM,978,Not Eligible,Gold,6.48
15594720,Scott,460,Germany,Female,35,8,102742.91,2,Yes,Yes,189339.6,No,No,5,DIAMOND,366,Not Eligible,Premium,5.92
15684042,Blair,636,Germany,Male,34,2,40105.51,2,No,Yes,53512.16,No,No,3,DIAMOND,356,Not Eligible,Basic,5.83
15583303,Monaldo,593,France,Female,29,2,152265.43,1,Yes,No,34004.44,No,No,1,SILVER,907,Not Eligible,Premium,5.39
15611579,Sutherland,801,Spain,Male,42,4,141947.67,1,Yes,Yes,10598.29,No,No,3,SILVER,687,Not Eligible,Premium,6.48
15774696,Cole,640,Germany,Female,75,1,106307.91,2,No,Yes,113428.77,No,No,2,PLATINUM,703,Not Eligible,Premium,8.66
15694506,Briggs,611,Germany,Male,31,0,107884.81,2,Yes,Yes,183487.98,No,No,2,DIAMOND,388,Not Eligible,Premium,5.57
15688074,Gregory,802,Germany,Male,31,1,125013.72,1,Yes,Yes,187658.09,No,No,2,DIAMOND,579,Not Eligible,Premium,5.57
15759537,Bianchi,717,Germany,Male,35,7,58469.37,2,Yes,Yes,172459.39,No,No,2,GOLD,793,Not Eligible,Gold,5.92
15758449,Angelo,769,France,Female,39,8,0.0,1,No,Yes,21016.0,No,No,3,GOLD,828,Not Eligible,Basic,6.24
15583456,Gardiner,745,Germany,Male,45,10,117231.63,3,Yes,Yes,122381.02,Yes,Yes,2,GOLD,291,Not Eligible,Premium,6.71
15667871,Kerr,572,Spain,Male,35,4,152390.26,1,Yes,No,128123.66,No,No,4,GOLD,951,Not Eligible,Premium,5.92
15677371,Ko,629,Spain,Female,30,2,34013.63,1,Yes,No,19570.63,No,No,2,DIAMOND,952,Not Eligible,Basic,5.48
15629677,Distefano,687,Spain,Female,39,2,0.0,3,No,No,188150.6,Yes,Yes,2,GOLD,616,Not Eligible,Basic,6.24
15713578,Farrell,483,France,Female,50,9,0.0,2,Yes,Yes,111020.24,No,No,5,SILVER,706,Not Eligible,Basic,7.07
15591509,Milano,690,France,Male,36,7,101583.11,2,Yes,No,123775.15,No,No,2,DIAMOND,423,Not Eligible,Premium,6.0
15568240,Ting,492,Germany,Female,30,10,77168.87,2,No,Yes,146700.22,No,No,5,GOLD,552,Not Eligible,Gold,5.48
15622993,Boyd,709,Germany,Male,28,8,124695.72,2,Yes,No,145251.35,No,No,3,DIAMOND,665,Not Eligible,Premium,5.29
15689294,Onyemaechi,705,Germany,Male,44,3,105934.96,1,Yes,No,82463.69,No,No,3,PLATINUM,351,Not Eligible,Premium,6.63
15720910,Black,560,France,Female,66,9,0.0,1,Yes,Yes,15928.49,No,No,3,DIAMOND,906,Not Eligible,Basic,8.12
15721181,Oliver,611,Spain,Male,46,6,0.0,2,Yes,No,45886.33,No,No,4,DIAMOND,406,Not Eligible,Basic,6.78
15776433,Greco,730,Spain,Male,62,2,0.0,2,Yes,Yes,186489.95,No,No,4,GOLD,594,Not Eligible,Basic,7.87
15748936,Whitehead,709,Spain,Female,45,2,0.0,2,No,Yes,162922.65,No,No,1,PLATINUM,815,Not Eligible,Basic,6.71
15717225,Ikemefuna,544,France,Female,21,10,161525.96,2,Yes,No,9262.77,No,No,2,PLATINUM,458,Not Eligible,Premium,4.58
15685226,Morrison,712,Germany,Female,29,7,147199.07,1,Yes,Yes,84932.4,No,No,3,SILVER,886,Not Eligible,Premium,5.39
15785611,Onyeoruru,752,Germany,Male,38,3,183102.29,1,Yes,Yes,71557.12,No,No,3,SILVER,833,Not Eligible,Premium,6.16
15573456,Cunningham,648,Spain,Male,46,9,127209.0,2,Yes,No,77405.95,Yes,Yes,4,GOLD,932,Not Eligible,Premium,6.78
15684548,Demidov,556,Spain,Male,38,8,0.0,2,No,No,417.41,Yes,Yes,3,GOLD,632,Not Eligible,Basic,6.16
15620505,Celis,594,Spain,Female,24,0,97378.54,1,Yes,Yes,71405.17,No,No,2,DIAMOND,431,Not Eligible,Gold,4.9
15807432,Cheng,645,Germany,Female,37,2,136925.09,2,No,Yes,153400.24,No,No,3,PLATINUM,739,Not Eligible,Premium,6.08
15584766,Knight,557,France,Male,33,3,54503.55,1,Yes,Yes,371.05,No,No,5,SILVER,362,Not Eligible,Gold,5.74
15612187,Morin,547,Germany,Male,32,8,155726.85,1,Yes,No,67789.99,No,No,2,SILVER,309,Not Eligible,Premium,5.66
15762218,Mills,701,France,Female,39,9,0.0,2,No,Yes,145894.9,No,No,2,GOLD,513,Not Eligible,Basic,6.24
